HOUSEID,PERSONID,TRPTRANS,TRPACCMP,DRVRCNT,EDUC,HHFAMINC,HHSIZE,HHSTATE,HHVEHCNT,HOMEOWN,R_AGE_IMP,R_SEX_IMP,TRPMILES,TRVLCMIN,URBRUR,WORKER,WHYTRP1S,STRTTIME,TRIPPURP,choice,DA,SR,Transit,Bicycle,Walk,av_DA,av_SR,av_Transit,av_Bicycle,av_Walk,constant,DRVRCNT_imp,DRVRCNT_zero,DRVRCNT_one,DRVRCNT_two,DRVRCNT_3GE,education,less_Bachelor,Bachelor,Graduate,hhincome,hhincome_1,hhincome_2,hhincome_3,hhincome_4,hhsize,hhsize_1,hhsize_2,hhsize_3,hhsize_4,hhsize_5,hhsize3GE,HHVEHCNT_imp,veh_zero,veh_one,veh_two,veh_3GE,AGE,age_LE18,age18_24,age25_29,age30_44,age45_59,age60_74,age_75GE,Urban_Rural,Employ_status,Gender,Norm_tripmile,Norm_triptime,triptime_scaled,triptime_log,IndivID,ALT_16,ALT_23,ALT_45
40749229,1,4,0,3,4,10,3,MD,3,1,44,1,52.007,60,1,1,10,700,HBW,1,1,0,0,0,0,1,1,0,1,0,1,4,0,0,0,1,2,0,1,0,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.017769429,0.056244042,0.6,1.77815125,407492291,2,2,1
40749229,2,3,0,3,3,10,3,MD,3,1,45,2,4.119,16,1,1,10,705,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,1,0,0,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.00140704,0.014299333,0.16,1.204119983,407492292,2,4,4
40749240,1,4,0,2,4,11,4,CA,2,1,49,1,5.467,15,1,1,10,830,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,4,0,0,0,1,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.001867625,0.013346044,0.15,1.176091259,407492401,-1,-1,-1
40749283,1,4,0,1,4,6,1,TN,1,2,22,2,0.787,6,1,1,10,726,HBW,1,1,0,0,0,0,1,1,1,0,1,1,2,0,0,1,0,2,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,1,1,0,0.000268561,0.004766444,0.06,0.77815125,407492831,3,1,2
40749399,1,5,0,1,5,11,1,NY,1,1,70,1,1.507,10,1,1,10,835,HBW,1,1,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,3,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,1,0.000514571,0.0085796,0.1,1,407493991,3,2,4
40749479,1,6,0,2,5,9,2,CA,3,1,66,2,2.032,5,1,1,10,645,HBW,1,1,0,0,0,0,1,1,0,0,1,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,0,0.000693953,0.003813155,0.05,0.698970004,407494791,4,1,2
40749575,1,5,1,2,5,7,2,CA,2,2,65,1,3.261,45,1,1,10,815,HBW,2,0,1,0,0,0,1,1,1,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.001113878,0.041944709,0.45,1.653212514,407495751,1,3,4
40749575,2,3,0,2,5,7,2,CA,2,2,64,2,103.116,45,1,1,10,815,HBW,1,1,0,0,0,0,1,1,1,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,0,0.03523237,0.041944709,0.45,1.653212514,407495752,1,3,4
40749595,1,6,0,1,3,4,1,SC,1,1,38,1,17.529,34,1,1,10,638,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,1,1,1,0.005988973,0.031458532,0.34,1.531478917,407495951,4,1,4
40749599,1,3,0,1,5,6,1,TX,2,2,30,2,17.41,21,1,1,10,640,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.005948313,0.019065777,0.21,1.322219295,407495991,2,3,4
40749607,1,4,0,1,3,5,1,NY,1,1,66,2,0.175,10,1,1,10,735,HBW,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,0,5.95E-05,0.0085796,0.1,1,407496071,4,4,4
40749610,1,6,1,2,5,10,2,GA,2,1,61,1,15.94,30,1,1,10,700,HBW,2,0,1,0,0,0,1,1,1,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.005446043,0.027645377,0.3,1.477121255,407496101,3,3,4
40749730,1,5,2,2,3,8,4,NY,2,1,39,2,11.807,25,2,1,10,720,HBW,2,0,1,0,0,0,1,1,1,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,0,1,0,0.004033878,0.022878932,0.25,1.397940009,407497301,1,4,4
40749746,1,6,0,2,3,10,2,TX,3,1,54,1,16.572,20,2,1,10,800,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,1,0.005661985,0.018112488,0.2,1.301029996,407497461,4,4,4
40749746,2,4,0,2,5,10,2,TX,3,1,53,2,10.483,15,2,1,10,730,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0.003581493,0.013346044,0.15,1.176091259,407497462,4,4,4
40749799,4,3,0,3,2,1,4,NY,2,2,27,1,26.872,60,2,1,10,715,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,1,0,0,1,0,1,0,0,4,0,0,0,1,0,1,3,0,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0.009181293,0.056244042,0.6,1.77815125,407497994,-1,-1,-1
40749838,1,6,0,2,5,7,2,TX,2,1,33,1,8.347,27,1,1,10,730,HBW,1,1,0,0,0,0,1,0,1,0,1,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.002851664,0.02478551,0.27,1.431363764,407498381,3,4,2
40749838,2,4,0,2,4,7,2,TX,2,1,33,2,7.821,30,1,1,10,720,HBW,1,1,0,0,0,0,1,0,1,0,1,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.00267194,0.027645377,0.3,1.477121255,407498382,3,4,2
40749882,2,3,0,2,3,4,2,NC,2,1,52,1,0.346,5,1,1,10,745,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.00011788,0.003813155,0.05,0.698970004,407498822,4,1,4
40749930,1,4,0,2,5,11,3,CA,2,2,35,2,10.094,30,1,1,10,730,HBW,1,1,0,0,0,0,1,1,0,0,1,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,3,0,0,1,0,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.00344858,0.027645377,0.3,1.477121255,407499301,2,3,2
40749948,2,3,0,2,5,11,4,TX,2,1,43,1,13.289,25,1,1,10,720,HBW,1,1,0,0,0,0,1,1,0,1,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,4,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.004540249,0.022878932,0.25,1.397940009,407499482,2,3,1
40749957,1,6,0,2,2,10,2,GA,3,1,59,2,11.223,30,2,1,10,730,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0.003834337,0.027645377,0.3,1.477121255,407499571,4,1,4
40750039,1,4,0,2,4,8,2,NC,2,1,68,1,10.854,25,1,1,10,700,HBW,1,1,0,0,0,0,1,0,1,0,0,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.003708257,0.022878932,0.25,1.397940009,407500391,3,4,4
40750064,1,3,0,1,5,10,1,CA,1,2,70,1,5.296,30,1,1,10,900,HBW,1,1,0,0,0,0,1,1,0,1,0,1,2,0,0,1,0,3,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,1,0.001809197,0.027645377,0.3,1.477121255,407500641,2,3,1
40750070,1,4,0,2,5,6,2,WI,3,1,60,2,27.997,30,2,1,10,655,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0.009565683,0.027645377,0.3,1.477121255,407500701,4,4,4
40750070,2,6,0,2,2,6,2,WI,3,1,61,1,2.651,10,2,1,10,655,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,1,0,0,1,1,0.000905453,0.0085796,0.1,1,407500702,-1,-1,-1
40750109,1,3,0,2,3,7,2,TX,3,1,43,1,23.887,45,1,1,10,650,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0.008161377,0.041944709,0.45,1.653212514,407501091,4,4,4
40750109,2,4,1,2,2,7,2,TX,3,1,38,2,22.617,30,1,1,10,615,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0.007727443,0.027645377,0.3,1.477121255,407501092,-1,-1,-1
40750167,1,4,1,2,5,8,4,CA,2,1,43,1,20.11,35,1,1,10,625,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.00687085,0.032411821,0.35,1.544068044,407501671,4,2,4
40750167,2,4,1,2,3,8,4,CA,2,1,41,2,20.345,35,1,1,10,625,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.006951145,0.032411821,0.35,1.544068044,407501672,4,2,4
40750202,2,6,0,2,3,6,3,WI,3,1,26,1,11.587,21,2,1,10,610,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,3,0,0,1,0,0,1,4,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0.003958709,0.019065777,0.21,1.322219295,407502022,4,1,4
40750237,1,3,0,2,3,7,4,NY,2,1,46,2,12.921,30,2,1,10,720,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0.00441451,0.027645377,0.3,1.477121255,407502371,4,2,4
40750237,2,3,0,2,2,7,4,NY,2,1,47,1,23.919,40,2,1,1,730,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,1,0.008172311,0.037178265,0.4,1.602059991,407502372,-1,-1,-1
40750281,1,6,0,3,4,10,3,TX,4,1,67,1,14.097,26,1,1,10,838,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,2,0,1,0,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,1,0.004816326,0.023832221,0.26,1.414973348,407502811,2,3,4
40750460,1,6,0,1,5,7,1,SC,3,1,57,1,7.284,13,1,1,10,615,HBW,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.002488458,0.011439466,0.13,1.113943352,407504601,4,4,4
40750481,2,3,0,2,3,7,2,NJ,2,1,61,1,5.927,15,1,1,10,630,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.002024798,0.013346044,0.15,1.176091259,407504812,4,1,4
40750484,2,3,0,2,1,6,2,TX,1,2,16,1,10.666,20,1,1,10,830,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.003644021,0.018112488,0.2,1.301029996,407504842,-1,-1,-1
40750551,2,4,2,2,2,3,7,CA,1,2,31,1,10.708,30,1,1,10,830,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,1,0,1,0,0,5,0,0,0,0,1,1,2,0,0,1,0,4,0,0,0,1,0,0,0,1,1,1,0.003658372,0.027645377,0.3,1.477121255,407505512,-1,-1,-1
40750599,2,4,0,2,1,3,5,GA,3,2,46,1,1.472,5,1,1,10,755,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,1,0,1,0,0,5,0,0,0,0,1,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.000502612,0.003813155,0.05,0.698970004,407505992,-1,-1,-1
40750622,1,3,0,3,4,5,3,WV,3,1,41,1,14.251,30,2,1,10,730,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,2,0,1,0,2,0,0,1,0,3,0,0,1,0,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,0,1,1,0.004868945,0.027645377,0.3,1.477121255,407506221,4,4,4
40750630,2,3,0,4,5,10,4,GA,4,1,49,1,12.77,38,1,1,10,645,HBW,1,1,0,0,0,0,1,1,0,0,1,1,4,0,0,0,1,3,0,0,1,4,0,0,0,0,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.004362916,0.035271687,0.38,1.579783597,407506302,2,1,2
40750674,2,3,2,2,5,10,2,CA,1,1,27,2,23.292,50,1,1,10,820,HBW,2,0,1,0,0,0,1,1,1,0,0,1,3,0,0,0,1,3,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0.007958077,0.046711153,0.5,1.698970004,407506742,3,1,4
40750716,1,3,0,1,3,5,1,WI,1,2,54,2,8.73,15,1,1,10,845,HBW,1,1,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,0,0.002982528,0.013346044,0.15,1.176091259,407507161,3,3,4
40750778,1,3,0,2,4,8,3,TX,2,1,70,2,25.164,55,1,1,10,720,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,3,0,0,1,0,0,1,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,0,0.008597703,0.051477598,0.55,1.740362689,407507781,2,4,4
40750793,1,3,0,3,5,4,3,TX,2,1,53,1,8.569,35,2,1,1,630,HBW,1,1,0,0,0,0,1,1,1,0,0,1,4,0,0,0,1,3,0,0,1,2,0,0,1,0,3,0,0,1,0,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,0,1,1,0.002927517,0.032411821,0.35,1.544068044,407507931,1,3,4
40750802,2,3,0,3,5,11,4,TX,3,1,45,2,13.01,40,1,1,10,735,HBW,1,1,0,0,0,0,1,1,1,0,1,1,4,0,0,0,1,3,0,0,1,4,0,0,0,0,4,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.00444492,0.037178265,0.4,1.602059991,407508022,1,3,2
40750901,2,6,0,2,2,6,2,WI,4,1,57,2,4.944,12,2,1,10,748,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0.001688926,0.010486177,0.12,1.079181246,407509012,-1,-1,-1
40750924,1,4,0,1,2,4,1,TX,1,1,70,2,27.127,35,1,1,10,620,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,0,0.009268421,0.032411821,0.35,1.544068044,407509241,4,1,4
40750955,1,6,0,2,2,8,2,IA,2,1,61,1,3.764,20,2,1,10,625,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,0,1,1,0.001285743,0.018112488,0.2,1.301029996,407509551,2,4,4
40750955,2,4,0,2,3,8,2,IA,2,1,63,2,4.29,10,2,1,10,730,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0.001465467,0.0085796,0.1,1,407509552,-1,-1,-1
40751045,1,6,0,1,3,11,1,TX,3,1,83,1,6.235,13,1,1,10,602,HBW,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,1,1,0,0,4,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,1,1,1,1,0.002130035,0.011439466,0.13,1.113943352,407510451,4,1,4
40751088,1,3,0,4,3,8,4,NY,4,1,60,1,3.455,15,1,1,10,645,HBW,1,1,0,0,0,0,1,1,1,1,1,1,4,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,1,0.001180164,0.013346044,0.15,1.176091259,407510881,3,3,3
40751098,2,3,0,3,4,9,3,TX,3,1,53,2,11.12,45,1,1,10,700,HBW,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,2,0,1,0,4,0,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.003799144,0.041944709,0.45,1.653212514,407510982,4,1,4
40751361,2,3,0,2,4,6,2,MI,3,1,51,2,19.991,30,2,1,10,730,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0.00683019,0.027645377,0.3,1.477121255,407513612,-1,-1,-1
40751495,1,4,0,2,3,5,2,GA,2,1,45,1,17.55,10,1,1,10,615,HBW,1,1,0,0,0,0,1,1,1,0,0,1,3,0,0,0,1,1,1,0,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.005996149,0.0085796,0.1,1,407514951,3,1,4
40751520,1,3,1,1,5,7,1,MD,1,1,68,2,8.569,45,1,1,10,900,HBW,2,0,1,0,0,0,1,1,1,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,6,0,0,0,0,0,1,0,1,1,0,0.002927517,0.041944709,0.45,1.653212514,407515201,3,2,4
40751541,1,1,1,1,5,7,1,CA,2,2,34,1,1.78,42,1,1,10,803,HBW,5,0,0,0,0,1,0,1,1,1,1,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.000607849,0.039084843,0.42,1.62324929,407515411,3,1,3
40751649,2,3,0,2,2,6,2,MD,2,2,49,2,31.256,60,1,1,10,830,HBW,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.01067922,0.056244042,0.6,1.77815125,407516492,-1,-1,-1
40751670,1,3,0,2,3,7,2,TX,3,1,45,2,1.292,5,1,1,10,800,HBW,1,1,0,0,0,0,1,1,1,1,1,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0.000441109,0.003813155,0.05,0.698970004,407516701,3,3,3
40751756,1,3,0,3,5,7,3,CA,3,1,53,1,45.935,60,1,1,10,615,HBW,1,1,0,0,0,0,1,0,1,1,1,1,4,0,0,0,1,3,0,0,1,3,0,0,0,1,3,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1,0.015694746,0.056244042,0.6,1.77815125,407517561,3,4,3
40751772,1,6,0,1,2,4,2,AZ,2,1,80,1,34.47,40,1,1,10,900,HBW,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,1,7,0,0,0,0,0,0,1,1,1,1,0.01177738,0.037178265,0.4,1.602059991,407517721,4,4,4
40751815,1,3,0,1,5,6,2,AZ,1,1,46,2,10.23,15,1,1,10,615,HBW,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,1,1,0,0.003495048,0.013346044,0.15,1.176091259,407518151,4,4,4
40751863,2,3,0,2,4,6,2,SC,2,1,32,1,2.954,12,1,1,10,813,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.001008982,0.010486177,0.12,1.079181246,407518632,4,1,4
40751933,1,3,0,2,2,7,2,CA,2,1,52,2,2.056,10,1,1,10,700,HBW,1,1,0,0,0,0,1,1,1,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.000702153,0.0085796,0.1,1,407519331,1,1,4
40751933,2,3,0,2,3,7,2,CA,2,1,56,1,3.018,22,1,1,10,720,HBW,1,1,0,0,0,0,1,1,1,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.00103085,0.020019066,0.22,1.342422681,407519332,1,1,4
40751951,1,11,0,0,4,2,1,TX,0,2,36,1,14.633,60,1,1,1,600,HBW,3,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4,0,0,0,1,0,0,0,1,1,1,0.004999467,0.056244042,0.6,1.77815125,407519511,4,4,4
40751959,2,3,0,2,5,3,3,CA,2,2,31,2,2.011,20,1,1,10,730,HBW,1,1,0,0,0,0,1,0,1,0,0,1,3,0,0,0,1,3,0,0,1,1,0,1,0,0,3,0,0,1,0,0,1,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.000686778,0.018112488,0.2,1.301029996,407519592,1,4,4
40752114,1,3,0,3,3,6,4,TX,3,1,63,1,123.527,210,1,1,10,700,HBW,1,1,0,0,0,0,1,0,0,1,0,1,4,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,6,0,0,0,0,0,1,0,1,1,1,0.042206408,0.199237369,2.1,2.322219295,407521141,4,4,1
40752114,3,6,0,3,3,6,4,TX,3,1,23,2,2.124,5,1,1,10,750,HBW,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,4,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0.000725387,0.003813155,0.05,0.698970004,407521143,-1,-1,-1
40752131,1,4,1,2,5,6,2,CA,2,1,45,2,3.871,20,1,1,10,720,HBW,2,0,1,0,0,0,1,1,1,0,0,1,3,0,0,0,1,3,0,0,1,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.001322303,0.018112488,0.2,1.301029996,407521311,1,3,4
40752136,1,4,2,2,2,6,4,MD,2,1,45,1,6.018,15,1,1,10,800,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,3,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.002055891,0.013346044,0.15,1.176091259,407521361,4,4,4
40752199,1,6,0,2,4,6,2,MI,2,1,32,2,12.589,18,1,1,10,650,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,0,0.004301072,0.01620591,0.18,1.255272505,407521991,2,3,4
40752246,1,3,0,2,4,9,2,TX,2,1,50,1,22.669,30,1,1,10,600,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0.00774521,0.027645377,0.3,1.477121255,407522461,4,1,4
40752246,2,4,0,2,4,9,2,TX,2,1,51,2,21.298,38,1,1,10,800,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0.007276767,0.035271687,0.38,1.579783597,407522462,4,1,4
40752266,1,4,1,2,3,9,2,TX,2,1,70,1,21.199,35,1,1,10,600,HBW,2,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,1,0,0,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,1,6,0,0,0,0,0,1,0,1,1,1,0.00724294,0.032411821,0.35,1.544068044,407522661,4,3,4
40752316,1,3,0,2,4,8,2,SC,2,1,36,1,26.353,35,1,1,10,715,HBW,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1,0.009003961,0.032411821,0.35,1.544068044,407523161,2,1,4
